"client_id";"last_purchase_date";"recency_days";"frequency";"monetary";"r_score";"f_score";"m_score";"rfm_code";"segment"
"2000200188124";2022-06-08;2;5;3961;5;5;4;"554";Champions
"2000200199243";2022-05-30;11;30;3954;5;5;4;"554";Champions
"2000200211792";2022-06-09;1;6;3905;5;5;4;"554";Champions
"2000200156796";2022-05-27;14;6;3896;5;5;4;"554";Champions
"2000200235279";2022-05-21;20;6;3891;5;5;4;"554";Champions
"2000200196563";2022-06-04;6;7;3891;5;5;4;"554";Champions
"2000200164623";2022-06-07;3;8;3879;5;5;4;"554";Champions
"2000200163411";2022-05-29;12;7;3831;5;5;4;"554";Champions
"2000200173540";2022-05-30;11;5;3826;5;5;4;"554";Champions
"2000200214892";2022-05-23;18;6;3823;5;5;4;"554";Champions
"2000200166603";2022-06-05;5;7;3808;5;5;4;"554";Champions
"2000200233015";2022-06-08;2;5;3801;5;5;4;"554";Champions
"2000200200802";2022-06-09;1;6;3786;5;5;4;"554";Champions
"2000200173076";2022-06-09;1;8;3784;5;5;4;"554";Champions
"2000200173144";2022-05-29;12;8;3754;5;5;4;"554";Champions
"2000200165729";2022-06-03;7;6;3718;5;5;4;"554";Champions
"2000200162452";2022-05-25;16;6;3698;5;5;4;"554";Champions
"2000200164197";2022-05-26;15;14;3694;5;5;4;"554";Champions
"2000200170419";2022-06-08;2;8;3690;5;5;4;"554";Champions
"2000200220640";2022-06-06;4;6;3667;5;5;4;"554";Champions
"2000200196860";2022-06-07;3;5;3661;5;5;4;"554";Champions
"2000200195429";2022-06-08;2;5;3619;5;5;4;"554";Champions
"2000200224921";2022-05-30;11;5;3550;5;5;4;"554";Champions
"2000200150091";2022-06-05;5;5;3549;5;5;4;"554";Champions
"2000200248637";2022-06-02;8;5;3547;5;5;4;"554";Champions
"2000200193487";2022-06-03;7;7;3546;5;5;4;"554";Champions
"2000200179290";2022-05-28;13;8;3540;5;5;4;"554";Champions
"2000200207290";2022-05-31;10;9;3537;5;5;4;"554";Champions
"2000200183105";2022-06-07;3;13;3532;5;5;4;"554";Champions
"2000200170471";2022-05-24;17;12;3526;5;5;4;"554";Champions
"2000200239727";2022-05-31;10;8;3500;5;5;4;"554";Champions
"2000200222101";2022-05-22;19;8;3492;5;5;4;"554";Champions
"2000200231530";2022-06-03;7;5;3442;5;5;4;"554";Champions
"2000200239673";2022-06-04;6;6;3401;5;5;4;"554";Champions
"2000200193333";2022-06-02;8;5;3401;5;5;4;"554";Champions
"2000200221487";2022-05-22;19;9;3398;5;5;4;"554";Champions
"2000200231578";2022-06-09;1;7;3397;5;5;4;"554";Champions
"2000200185109";2022-05-27;14;7;3347;5;5;4;"554";Champions
"2000200246145";2022-05-29;12;6;3326;5;5;4;"554";Champions
"2000200188605";2022-05-21;20;5;3274;5;5;4;"554";Champions
"2000200177142";2022-06-08;2;9;3245;5;5;4;"554";Champions
"2000200211648";2022-06-08;2;6;3237;5;5;4;"554";Champions
"2000200197164";2022-06-06;4;6;3218;5;5;4;"554";Champions
"2000200185215";2022-05-19;22;7;3214;5;5;4;"554";Champions
"2000200171478";2022-06-03;7;10;3204;5;5;4;"554";Champions
"2000200241461";2022-06-05;5;6;3201;5;5;4;"554";Champions
"2000200209010";2022-05-30;11;6;3169;5;5;4;"554";Champions
"2000200212768";2022-05-23;18;6;3164;5;5;4;"554";Champions
"2000200245117";2022-06-07;3;6;3124;5;5;4;"554";Champions
"2000200245636";2022-06-06;4;5;3071;5;5;4;"554";Champions
"2000200203766";2022-05-21;20;7;3059;5;5;4;"554";Champions
"2000200210894";2022-06-05;5;6;3003;5;5;4;"554";Champions
"2000200152071";2022-05-27;14;7;2993;5;5;4;"554";Champions
"2000200223269";2022-05-22;19;9;2989;5;5;4;"554";Champions
"2000200233893";2022-06-08;2;6;2961;5;5;4;"554";Champions
"2000200171553";2022-05-29;12;5;2955;5;5;4;"554";Champions
"2000200159223";2022-05-24;17;7;2931;5;5;4;"554";Champions
"2000200217824";2022-06-09;1;21;2845;5;5;4;"554";Champions
"2000200158622";2022-06-09;1;9;2806;5;5;4;"554";Champions
"2000200207337";2022-06-07;3;5;2754;5;5;4;"554";Champions
"2000200248804";2022-05-29;12;6;2716;5;5;4;"554";Champions
"2000200212966";2022-06-03;7;10;2708;5;5;4;"554";Champions
"2000200192534";2022-05-20;21;5;2698;5;5;4;"554";Champions
"2000200194804";2022-06-04;6;5;2652;5;5;4;"554";Champions
"2000200221159";2022-05-29;12;5;2590;5;5;4;"554";Champions
"2000200215523";2022-05-29;12;6;2586;5;5;4;"554";Champions
"2000200190868";2022-05-28;13;8;2569;5;5;4;"554";Champions
"2000200223030";2022-05-25;16;5;2566;5;5;4;"554";Champions
"2000200197812";2022-06-07;3;6;2554;5;5;4;"554";Champions
"2000200211181";2022-06-06;4;5;2543;5;5;4;"554";Champions
"2000200197409";2022-05-29;12;5;2538;5;5;4;"554";Champions
"2000200216087";2022-06-02;8;7;2516;5;5;4;"554";Champions
"2000200154679";2022-05-28;13;7;2504;5;5;4;"554";Champions
"2000200177753";2022-06-04;6;5;2479;5;5;4;"554";Champions
"2000200221388";2022-06-09;1;5;2455;5;5;4;"554";Champions
"2000200176831";2022-05-31;10;9;2451;5;5;4;"554";Champions
"2000200201038";2022-06-05;5;8;2438;5;5;4;"554";Champions
"2000200183525";2022-05-27;14;7;2383;5;5;4;"554";Champions
"2000200204046";2022-05-27;14;6;2345;5;5;4;"554";Champions
"2000200209218";2022-05-25;16;5;2276;5;5;4;"554";Champions
"2000200246572";2022-05-26;15;6;2177;5;5;4;"554";Champions
"2000200220992";2022-05-25;16;5;2168;5;5;4;"554";Champions
"2000200219828";2022-06-08;2;5;2107;5;5;4;"554";Champions
"2000200207962";2022-06-04;6;5;2073;5;5;4;"554";Champions
"2000200205296";2022-06-03;7;5;2069;5;5;4;"554";Champions
"2000200227083";2022-06-07;3;5;2008;5;5;4;"554";Champions
"2000200216261";2022-06-06;4;5;1969;5;5;3;"553";Loyal Customers
"2000200238935";2022-06-07;3;5;1889;5;5;3;"553";Loyal Customers
"2000200215752";2022-06-06;4;5;1831;5;5;3;"553";Loyal Customers
"2000200210931";2022-06-05;5;6;1793;5;5;3;"553";Loyal Customers
"2000200180944";2022-06-01;9;5;1763;5;5;3;"553";Loyal Customers
"2000200213864";2022-06-02;8;5;1750;5;5;3;"553";Loyal Customers
"2000200204107";2022-06-05;5;7;1701;5;5;3;"553";Loyal Customers
"2000200207238";2022-05-27;14;5;1668;5;5;3;"553";Loyal Customers
"2000200206965";2022-05-30;11;5;1665;5;5;3;"553";Loyal Customers
"2000200159254";2022-05-28;13;7;1641;5;5;3;"553";Loyal Customers
"2000200249924";2022-05-30;11;6;1624;5;5;3;"553";Loyal Customers
"2000200248590";2022-06-03;7;5;1613;5;5;3;"553";Loyal Customers
"2000200173915";2022-06-07;3;5;1604;5;5;3;"553";Loyal Customers
"2000200199304";2022-06-09;1;8;1519;5;5;3;"553";Loyal Customers
"2000200229650";2022-05-24;17;5;1514;5;5;3;"553";Loyal Customers
"2000200209065";2022-05-31;10;5;1499;5;5;3;"553";Loyal Customers
"2000200224204";2022-05-21;20;5;1260;5;5;3;"553";Loyal Customers
"2000200243359";2022-05-24;17;5;1201;5;5;3;"553";Loyal Customers
"2000200189343";2022-06-04;6;7;1122;5;5;3;"553";Loyal Customers
"2000200204299";2022-05-25;16;5;887;5;5;2;"552";Needs Attention
"2000200218487";2022-05-25;16;5;878;5;5;2;"552";Needs Attention
"2000200230151";2022-06-09;1;5;859;5;5;2;"552";Needs Attention
"2000200212997";2022-05-23;18;5;685;5;5;2;"552";Needs Attention
"2000200201182";2022-06-09;1;4;12011;5;4;5;"545";Champions
"2000200161394";2022-05-21;20;3;11850;5;4;5;"545";Champions
"2000200241485";2022-06-07;3;5;8859;5;4;5;"545";Champions
"2000200243403";2022-06-05;5;3;8686;5;4;5;"545";Champions
"2000200239192";2022-05-21;20;3;8170;5;4;5;"545";Champions
"2000200235149";2022-05-28;13;2;7926;5;4;5;"545";Champions
"2000200230847";2022-05-24;17;3;7861;5;4;5;"545";Champions
"2000200224716";2022-06-08;2;4;7510;5;4;5;"545";Champions
"2000200196617";2022-05-26;15;5;7329;5;4;5;"545";Champions
"2000200171027";2022-06-09;1;3;7308;5;4;5;"545";Champions
"2000200225379";2022-05-27;14;4;7046;5;4;5;"545";Champions
"2000200241836";2022-06-03;7;4;6978;5;4;5;"545";Champions
"2000200224167";2022-05-23;18;2;6676;5;4;5;"545";Champions
"2000200243298";2022-05-24;17;2;6395;5;4;5;"545";Champions
"2000200171744";2022-05-23;18;4;5960;5;4;5;"545";Champions
"2000200190653";2022-05-29;12;2;5797;5;4;5;"545";Champions
"2000200204893";2022-05-26;15;2;5730;5;4;5;"545";Champions
"2000200226567";2022-05-29;12;2;5727;5;4;5;"545";Champions
"2000200230205";2022-05-30;11;3;5710;5;4;5;"545";Champions
"2000200231363";2022-06-07;3;4;5596;5;4;5;"545";Champions
"2000200240105";2022-06-08;2;4;5434;5;4;5;"545";Champions
"2000200241980";2022-05-23;18;4;5410;5;4;5;"545";Champions
"2000200226956";2022-06-07;3;4;5323;5;4;5;"545";Champions
"2000200233954";2022-05-29;12;2;5192;5;4;5;"545";Champions
"2000200240358";2022-05-19;22;3;5186;5;4;5;"545";Champions
"2000200191506";2022-06-05;5;4;5148;5;4;5;"545";Champions
"2000200253495";2022-06-08;2;2;5089;5;4;5;"545";Champions
"2000200243588";2022-05-19;22;2;5079;5;4;5;"545";Champions
"2000200164050";2022-05-23;18;2;4999;5;4;5;"545";Champions
"2000200247319";2022-05-24;17;4;4979;5;4;5;"545";Champions
"2000200241515";2022-06-07;3;3;4923;5;4;5;"545";Champions
"2000200209508";2022-06-03;7;4;4899;5;4;5;"545";Champions
"2000200229131";2022-05-20;21;4;4741;5;4;5;"545";Champions
"2000200244493";2022-05-23;18;2;4740;5;4;5;"545";Champions
"2000200165378";2022-05-31;10;4;4728;5;4;5;"545";Champions
"2000200151517";2022-06-08;2;4;4720;5;4;5;"545";Champions
"2000200232209";2022-05-27;14;4;4697;5;4;5;"545";Champions
"2000200240433";2022-06-04;6;3;4684;5;4;5;"545";Champions
"2000200230304";2022-05-30;11;2;4669;5;4;5;"545";Champions
"2000200238386";2022-06-04;6;3;4650;5;4;5;"545";Champions
"2000200197485";2022-06-06;4;5;4647;5;4;5;"545";Champions
"2000200213680";2022-05-23;18;5;4591;5;4;5;"545";Champions
"2000200252627";2022-06-09;1;2;4578;5;4;5;"545";Champions
"2000200230267";2022-06-08;2;3;4573;5;4;5;"545";Champions
"2000200219897";2022-05-31;10;3;4470;5;4;5;"545";Champions
"2000200186618";2022-05-21;20;3;4442;5;4;5;"545";Champions
"2000200173502";2022-05-22;19;4;4441;5;4;5;"545";Champions
"2000200227250";2022-06-04;6;4;4370;5;4;5;"545";Champions
"2000200244417";2022-06-04;6;2;4321;5;4;5;"545";Champions
"2000200212645";2022-05-28;13;4;4229;5;4;5;"545";Champions
"2000200207696";2022-05-27;14;4;4142;5;4;5;"545";Champions
"2000200242499";2022-06-09;1;2;4114;5;4;5;"545";Champions
"2000200249672";2022-05-20;21;4;4072;5;4;4;"544";Champions
"2000200202943";2022-05-29;12;2;4070;5;4;4;"544";Champions
"2000200228394";2022-05-30;11;4;4004;5;4;4;"544";Champions
"2000200217244";2022-05-20;21;2;3967;5;4;4;"544";Champions
"2000200235811";2022-05-26;15;3;3957;5;4;4;"544";Champions
"2000200209409";2022-06-09;1;4;3947;5;4;4;"544";Champions
"2000200179221";2022-06-06;4;4;3941;5;4;4;"544";Champions
"2000200234951";2022-06-08;2;4;3890;5;4;4;"544";Champions
"2000200188537";2022-06-01;9;4;3889;5;4;4;"544";Champions
"2000200258230";2022-05-27;14;2;3872;5;4;4;"544";Champions
"2000200239888";2022-05-29;12;5;3777;5;4;4;"544";Champions
"2000200230212";2022-05-23;18;3;3763;5;4;4;"544";Champions
"2000200150480";2022-06-02;8;2;3639;5;4;4;"544";Champions
"2000200206828";2022-05-27;14;2;3516;5;4;4;"544";Champions
"2000200243205";2022-05-20;21;2;3472;5;4;4;"544";Champions
"2000200245254";2022-05-26;15;2;3421;5;4;4;"544";Champions
"2000200228561";2022-06-06;4;4;3345;5;4;4;"544";Champions
"2000200179993";2022-05-19;22;4;3268;5;4;4;"544";Champions
"2000200241812";2022-06-09;1;3;3258;5;4;4;"544";Champions
"2000200242703";2022-06-06;4;4;3250;5;4;4;"544";Champions
"2000200214946";2022-06-01;9;3;3201;5;4;4;"544";Champions
"2000200241140";2022-06-01;9;3;3197;5;4;4;"544";Champions
"2000200247784";2022-05-28;13;3;3197;5;4;4;"544";Champions
"2000200245384";2022-06-03;7;4;3183;5;4;4;"544";Champions
"2000200197027";2022-05-22;19;4;3160;5;4;4;"544";Champions
"2000200237747";2022-05-28;13;2;3141;5;4;4;"544";Champions
"2000200222415";2022-05-27;14;3;3124;5;4;4;"544";Champions
"2000200235026";2022-06-03;7;2;3106;5;4;4;"544";Champions
"2000200225959";2022-06-07;3;2;3096;5;4;4;"544";Champions
"2000200246046";2022-05-20;21;3;3047;5;4;4;"544";Champions
"2000200191681";2022-06-04;6;3;2989;5;4;4;"544";Champions
"2000200233060";2022-05-20;21;3;2970;5;4;4;"544";Champions
"2000200245032";2022-05-28;13;3;2963;5;4;4;"544";Champions
"2000200171799";2022-05-19;22;2;2961;5;4;4;"544";Champions
"2000200244530";2022-05-27;14;3;2942;5;4;4;"544";Champions
"2000200245216";2022-06-09;1;2;2932;5;4;4;"544";Champions
"2000200237822";2022-06-08;2;2;2892;5;4;4;"544";Champions
"2000200243533";2022-06-09;1;2;2891;5;4;4;"544";Champions
"2000200240495";2022-05-28;13;4;2874;5;4;4;"544";Champions
"2000200217251";2022-05-21;20;2;2863;5;4;4;"544";Champions
"2000200223917";2022-05-26;15;4;2862;5;4;4;"544";Champions
"2000200236436";2022-05-30;11;3;2855;5;4;4;"544";Champions
"2000200214908";2022-06-04;6;2;2850;5;4;4;"544";Champions
"2000200212263";2022-05-20;21;4;2847;5;4;4;"544";Champions
"2000200170266";2022-06-02;8;4;2829;5;4;4;"544";Champions
"2000200191988";2022-06-04;6;3;2828;5;4;4;"544";Champions
"2000200240501";2022-05-25;16;3;2821;5;4;4;"544";Champions
"2000200239543";2022-06-02;8;3;2810;5;4;4;"544";Champions
"2000200234944";2022-05-23;18;4;2805;5;4;4;"544";Champions
"2000200194736";2022-05-30;11;2;2787;5;4;4;"544";Champions
"2000200235347";2022-05-30;11;2;2782;5;4;4;"544";Champions
"2000200214212";2022-06-04;6;4;2752;5;4;4;"544";Champions
"2000200192244";2022-05-29;12;4;2745;5;4;4;"544";Champions
"2000200231233";2022-06-06;4;4;2735;5;4;4;"544";Champions
"2000200170303";2022-06-03;7;3;2694;5;4;4;"544";Champions
"2000200175100";2022-05-19;22;3;2677;5;4;4;"544";Champions
"2000200188780";2022-06-08;2;3;2670;5;4;4;"544";Champions
"2000200235521";2022-05-26;15;3;2653;5;4;4;"544";Champions
"2000200248453";2022-06-01;9;3;2636;5;4;4;"544";Champions
"2000200170433";2022-06-09;1;5;2630;5;4;4;"544";Champions
"2000200197157";2022-05-24;17;3;2626;5;4;4;"544";Champions
"2000200224433";2022-06-05;5;5;2625;5;4;4;"544";Champions
"2000200242482";2022-05-29;12;3;2598;5;4;4;"544";Champions
"2000200235712";2022-05-30;11;3;2590;5;4;4;"544";Champions
"2000200235002";2022-06-07;3;3;2558;5;4;4;"544";Champions
"2000200159292";2022-05-24;17;4;2544;5;4;4;"544";Champions
"2000200230922";2022-05-19;22;4;2541;5;4;4;"544";Champions
"2000200242567";2022-05-29;12;4;2539;5;4;4;"544";Champions
"2000200204008";2022-05-27;14;4;2539;5;4;4;"544";Champions
"2000200222088";2022-06-07;3;3;2528;5;4;4;"544";Champions
"2000200224457";2022-05-19;22;4;2496;5;4;4;"544";Champions
"2000200204459";2022-06-09;1;4;2493;5;4;4;"544";Champions
"2000200258155";2022-05-30;11;3;2489;5;4;4;"544";Champions
"2000200214229";2022-06-09;1;3;2447;5;4;4;"544";Champions
"2000200207115";2022-06-09;1;3;2432;5;4;4;"544";Champions
"2000200245520";2022-05-23;18;3;2414;5;4;4;"544";Champions
"2000200233374";2022-06-05;5;4;2413;5;4;4;"544";Champions
"2000200195917";2022-05-19;22;3;2399;5;4;4;"544";Champions
"2000200237488";2022-05-28;13;4;2380;5;4;4;"544";Champions
"2000200226673";2022-06-06;4;4;2362;5;4;4;"544";Champions
"2000200237266";2022-06-07;3;3;2354;5;4;4;"544";Champions
"2000200172697";2022-05-22;19;3;2349;5;4;4;"544";Champions
"2000200186434";2022-05-23;18;3;2344;5;4;4;"544";Champions
"2000200226093";2022-05-23;18;3;2326;5;4;4;"544";Champions
"2000200243540";2022-06-09;1;3;2324;5;4;4;"544";Champions
"2000200217633";2022-05-19;22;3;2291;5;4;4;"544";Champions
"2000200244325";2022-06-08;2;3;2273;5;4;4;"544";Champions
"2000200158714";2022-05-31;10;3;2259;5;4;4;"544";Champions
"2000200199113";2022-05-23;18;4;2252;5;4;4;"544";Champions
"2000200236948";2022-05-29;12;4;2227;5;4;4;"544";Champions
"2000200236559";2022-06-07;3;3;2207;5;4;4;"544";Champions
"2000200215455";2022-05-31;10;3;2205;5;4;4;"544";Champions
"2000200190165";2022-06-01;9;4;2173;5;4;4;"544";Champions
"2000200221647";2022-06-09;1;3;2168;5;4;4;"544";Champions
"2000200245063";2022-05-31;10;4;2133;5;4;4;"544";Champions
"2000200214069";2022-06-05;5;4;2122;5;4;4;"544";Champions
"2000200221531";2022-05-20;21;4;2104;5;4;4;"544";Champions
"2000200198819";2022-05-30;11;3;2094;5;4;4;"544";Champions
"2000200215776";2022-05-28;13;3;2058;5;4;4;"544";Champions
"2000200242109";2022-05-27;14;3;2042;5;4;4;"544";Champions
"2000200214298";2022-06-06;4;3;1970;5;4;3;"543";Loyal Customers
"2000200236931";2022-06-05;5;4;1953;5;4;3;"543";Loyal Customers
"2000200224112";2022-05-29;12;3;1946;5;4;3;"543";Loyal Customers
"2000200220718";2022-05-25;16;3;1940;5;4;3;"543";Loyal Customers
"2000200248798";2022-05-29;12;3;1915;5;4;3;"543";Loyal Customers
"2000200152477";2022-05-28;13;3;1871;5;4;3;"543";Loyal Customers
"2000200165927";2022-06-07;3;4;1812;5;4;3;"543";Loyal Customers
"2000200223467";2022-06-06;4;3;1802;5;4;3;"543";Loyal Customers
"2000200158950";2022-06-09;1;4;1788;5;4;3;"543";Loyal Customers
"2000200245438";2022-05-25;16;3;1786;5;4;3;"543";Loyal Customers
"2000200241850";2022-06-06;4;3;1776;5;4;3;"543";Loyal Customers
"2000200209225";2022-05-27;14;4;1772;5;4;3;"543";Loyal Customers
"2000200159827";2022-06-01;9;3;1757;5;4;3;"543";Loyal Customers
"2000200150107";2022-06-02;8;3;1735;5;4;3;"543";Loyal Customers
"2000200245315";2022-06-03;7;3;1734;5;4;3;"543";Loyal Customers
"2000200210474";2022-06-03;7;4;1729;5;4;3;"543";Loyal Customers
"2000200237303";2022-06-08;2;3;1725;5;4;3;"543";Loyal Customers
"2000200195405";2022-06-09;1;4;1718;5;4;3;"543";Loyal Customers
"2000200247791";2022-05-30;11;3;1693;5;4;3;"543";Loyal Customers
"2000200223894";2022-05-27;14;3;1688;5;4;3;"543";Loyal Customers
"2000200211440";2022-06-09;1;3;1671;5;4;3;"543";Loyal Customers
"2000200241614";2022-06-02;8;4;1641;5;4;3;"543";Loyal Customers
"2000200238416";2022-06-05;5;3;1564;5;4;3;"543";Loyal Customers
"2000200240464";2022-06-06;4;3;1564;5;4;3;"543";Loyal Customers
"2000200175896";2022-06-01;9;3;1563;5;4;3;"543";Loyal Customers
"2000200212287";2022-06-06;4;4;1561;5;4;3;"543";Loyal Customers
"2000200237112";2022-05-31;10;3;1554;5;4;3;"543";Loyal Customers
"2000200234425";2022-06-07;3;3;1552;5;4;3;"543";Loyal Customers
"2000200231226";2022-05-29;12;4;1549;5;4;3;"543";Loyal Customers
"2000200214045";2022-05-21;20;3;1515;5;4;3;"543";Loyal Customers
"2000200156505";2022-06-07;3;3;1509;5;4;3;"543";Loyal Customers
"2000200228158";2022-06-05;5;3;1494;5;4;3;"543";Loyal Customers
"2000200165965";2022-05-24;17;4;1490;5;4;3;"543";Loyal Customers
"2000200228844";2022-05-30;11;4;1480;5;4;3;"543";Loyal Customers
"2000200204824";2022-05-23;18;3;1462;5;4;3;"543";Loyal Customers
"2000200214427";2022-05-26;15;3;1460;5;4;3;"543";Loyal Customers
"2000200197355";2022-06-01;9;3;1451;5;4;3;"543";Loyal Customers
"2000200234210";2022-05-29;12;3;1358;5;4;3;"543";Loyal Customers
"2000200214151";2022-06-09;1;4;1342;5;4;3;"543";Loyal Customers
"2000200211464";2022-06-02;8;3;1332;5;4;3;"543";Loyal Customers
"2000200240198";2022-05-21;20;3;1240;5;4;3;"543";Loyal Customers
"2000200217145";2022-05-27;14;3;1235;5;4;3;"543";Loyal Customers
"2000200241331";2022-06-09;1;3;1188;5;4;3;"543";Loyal Customers
"2000200230977";2022-05-21;20;3;1181;5;4;3;"543";Loyal Customers
"2000200239529";2022-05-22;19;4;1162;5;4;3;"543";Loyal Customers
"2000200213185";2022-06-03;7;3;1110;5;4;3;"543";Loyal Customers
"2000200213949";2022-06-05;5;3;1072;5;4;2;"542";Needs Attention
"2000200248156";2022-05-21;20;4;1068;5;4;2;"542";Needs Attention
"2000200189473";2022-05-19;22;4;1046;5;4;2;"542";Needs Attention
"2000200233213";2022-06-08;2;3;1033;5;4;2;"542";Needs Attention
"2000200215158";2022-05-24;17;3;1015;5;4;2;"542";Needs Attention
"2000200244202";2022-05-31;10;4;1011;5;4;2;"542";Needs Attention
"2000200192008";2022-06-04;6;4;1009;5;4;2;"542";Needs Attention
"2000200188094";2022-05-25;16;4;972;5;4;2;"542";Needs Attention
"2000200248743";2022-05-29;12;3;953;5;4;2;"542";Needs Attention
"2000200220930";2022-05-29;12;3;953;5;4;2;"542";Needs Attention
"2000200248781";2022-06-06;4;3;907;5;4;2;"542";Needs Attention
"2000200159551";2022-05-20;21;4;890;5;4;2;"542";Needs Attention
"2000200240631";2022-05-25;16;4;871;5;4;2;"542";Needs Attention
"2000200223979";2022-05-24;17;3;820;5;4;2;"542";Needs Attention
"2000200229735";2022-05-22;19;3;792;5;4;2;"542";Needs Attention
"2000200240853";2022-05-30;11;4;778;5;4;2;"542";Needs Attention
"2000200231110";2022-06-09;1;3;754;5;4;2;"542";Needs Attention
"2000200190462";2022-06-07;3;3;722;5;4;2;"542";Needs Attention
"2000200167341";2022-06-01;9;3;682;5;4;2;"542";Needs Attention
"2000200230052";2022-05-27;14;3;668;5;4;2;"542";Needs Attention
"2000200209614";2022-05-30;11;4;593;5;4;1;"541";Needs Attention
"2000200163503";2022-05-19;22;4;560;5;4;1;"541";Needs Attention
"2000200232100";2022-05-26;15;5;531;5;4;1;"541";Needs Attention
"2000200157205";2022-05-28;13;3;490;5;4;1;"541";Needs Attention
"2000200164111";2022-05-20;21;3;391;5;4;1;"541";Needs Attention
"2000200237778";2022-06-07;3;2;2722;5;3;4;"534";Loyal Customers
"2000200244837";2022-05-20;21;1;2716;5;3;4;"534";Loyal Customers
"2000200252207";2022-06-05;5;2;2714;5;3;4;"534";Loyal Customers
"2000200258841";2022-06-09;1;2;2623;5;3;4;"534";Loyal Customers
"2000200213314";2022-06-01;9;2;2621;5;3;4;"534";Loyal Customers
"2000200242093";2022-05-20;21;1;2610;5;3;4;"534";Loyal Customers
"2000200233299";2022-06-01;9;2;2540;5;3;4;"534";Loyal Customers
"2000200211228";2022-05-25;16;2;2504;5;3;4;"534";Loyal Customers
"2000200197362";2022-05-31;10;2;2323;5;3;4;"534";Loyal Customers
"2000200258353";2022-06-02;8;2;2315;5;3;4;"534";Loyal Customers
"2000200233947";2022-05-29;12;2;2305;5;3;4;"534";Loyal Customers
